tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
6QnbpGFGgJtdZ1AZNCh3ZwDJprdJCWKk74TBs9hmFQwj,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4619,0,0,9203,50089694,99821660,0.0000046030573
3UH3YQ6GouHPSnkJkiAUg7ENnC5Whk2WBJjsi8afksx2,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,1841,0,0,3670,50021958,99956908,0.0000018351446
87HDq2u6GXWFdcXbHryQhvkgL4BVdVW6n4prSZnCpKCy,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,2164,0,0,4314,50029201,99942430,0.0000021572298
8Jqtzqvh2vY9iPjEfqbiaoQNoW9dqygF1qicdRf3giWs,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4704,0,0,9373,50086360,99828287,0.0000046880223
3LCL9L3mCssLruiaUaLxnyK9rpJZEwXR5Ra5z8q7us7v,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4456,0,0,8878,50094150,99812782,0.000004440584
8P8f7ozmwmSuAbGHKYkWLTZRNyZHQdNirDEpt4kQpqaM,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,0,3690,1839,0,50025449,99949635,0.0000018387992
8h14tvkX5wWckxzkZ9754ebKecTJHbNvtHvXvL92cJTP,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,3056,0,0,6091,50040929,99919061,0.000003045956
J6HiWYN4yAbJov5bD4irYDFu4muWrVvb21J5gWuUTavp,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,4803,2394,0,50021315,99958174,0.000002393773
9GSVGczCXSHsvP6uuHeZJxKkfYhVez3D4s9GThJL7sLF,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,3682,0,0,7340,50025640,99949568,0.0000036703163
EXNCpNzVN7aMFVeD8ikxfEnkyHz2N2F7XFkfoukmCRyD,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,1434,714,0,50024926,99951002,0.0000007139268
2sarLem5Y8gkurEk5iBUVRrfacjZctC3xsffGehHgUHF,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,1127,561,0,50037873,99925152,0.00000056091375
5Pnz6u6P4Lu5zqrthiHgyDYuzCVfh1PCRATcduQyhn35,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,4723,0,0,9415,50034443,99931706,0.0000047080543
7xaCZn4Sor39nVwajXi7D5KGoZBHRPYzs5zKtE3KnNpX,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,4271,0,0,8514,50029720,99941121,0.000004257429
C6jvRDwE7ht7aCKRkkqbGdKT2MWQvxbQemvrDYRFkD6i,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,3801,0,0,7577,50038434,99924025,0.0000037890181
2ncnHhjxyiVPNT8rVPJTP7r9ayaMF6HHcNsAUXBoew17,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,2032,1013,0,50023913,99953034,0.000001012899
9omhUGrjiSCYBAoXqerPfhJB5hTkMEnynadVrnJhJFJB,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,1241,0,0,2473,50042170,99916588,0.0000012367002
Dagk42NWbdJJRj2RKqm4ZyLMdwmZfEmpina4zVmL883q,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,4077,0,0,8126,50046247,99908462,0.000004063678
FCyXQnDgk6iK22WJrWbUfMinXwdrdwP7UcXQP6zA62uN,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,2057,0,0,4100,50034633,99931602,0.0000020502637
7dVD6nUsERZ2stZoH1zE8toNE4TyFYPJApmkPke7ED6n,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,1781,0,0,3550,50043666,99913322,0.0000017752952
7G4mzWh1ovErjNseq9ehsF9WXGWAcJJzQzF56ogpUR82,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,1506,0,0,3002,50025419,99950032,0.000001501141
Dh9i7pwZ3j4PwREN8jtS9pTSvicQnXA8cw9NsCBkEftp,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,3692,0,0,7359,50041885,99916872,0.0000036800577
6TQmFCecH65FCKMFmNvinjv8UQULdz9CiBaNPt9N9LCE,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,3287,0,0,6552,50032799,99935321,0.0000032763808
