tx_hash,latency(ms)
8jv7xN7Yb3wH29ZtRaiueizLrnMMa4Cg9PjVK1vD6U1g,2396
Fc1m8H3cQ5JGySgZFhDpGgfrZfzahcrm24eVozoHSejk,2380
HN8i8S8TaK3EWmTmcit3DUMiu5C3obE75Sd7dCWY3eWq,2415
7hao3gKfbcdRFPNkXmo1aY8pJrx8rkLsPgsPRsNkRLTi,2371
9P5Au34YXs6ayqEKfc9Z5pDsKpqpJHKyGQzR4Penh5re,2375
9iH92bADHnBrFNcyeooFXjgpBN62pUhGSnDBA6pwmUEG,2399
CQnpoktmo7SHoWwzKfYg4jbR7GQ1oahRrkCTfDcXSnU4,2403
4qgLsjauaA7HXtJH3JD179cfsZDeWkpTu8LzNrNctECc,2384
7vGZphd1tjdBtzzEy5fiv1Kacx5XtUqBJLANt68JBuhK,2377
7yR9CQ2iNRPkbUTWQHYJU2vyu6fmM5gucaoyWAFEFQUV,2379
7V9E3yXBEnvYMWJGtw32PUDo7kudYbqPYXz8CY5TPq5w,2370
Ge5z4ZC9BUQemGB9jEPREZfZZ4TBScTPwJxA3GfLW4CN,2388
Cujkk4QBQ38WdYT4CaXX4VeGpJ6k3EgRsV6PAEtsX3ku,2388
55X5EJBrbBF7DZk6FhJWbkJ3ys11FxBUzbsKjb7Snfo8,2403
H8aUGnqKdxo1oDiQo2DBAqEL3KrW1iBPgSS7EdW5m2HT,2390
9Gvpaq5PEMN4HsHk5YvJ8S29ax2HYNts95o3ppPYJPCE,2387
FsKDautynaquVVTjJFN5jpHDq7HWbwjxDeUVULTNhskn,2394
Cga3Kc6HGSnEXpckUsQS5HoUE8LwKBAcxpUm94if4v5k,2385
GPaERyJJFMUSvJXG4SRLBodxyvRS8FZ7zrksEyEdT1Qr,2376
AvKkh1BMvddJjrJuRWGRFv3rYaSsXfQpnt2VzcPwaV7z,2394
k9pCvb4nDGDwkMMexgQDdfvrT7dLBpncxC6uDcVHGcB,2389
AJ3CX4sTLu8bsigkbErmP6He5ku6TtiddUyJ71weM9h6,2389
28H1DyfLa5Mo21pjcCkzWJLY5fnMYDbGegmz2hXWtJDo,2379
9CkWWhLZD7xnAoEu8wyUUSiQZf7mseJZBTe8TCX14Ykx,2401
DqDfrtYNfmV21EP6jgvzB9zAbY9Z32dimUuQuCtzk6HB,2384
7mYs9h5LLVDhUAsqPydeyjCbmZdmHBu1w2HGrYS2Yixi,2402
BYNJVP7uUotJM613skk82KMDtW892jZCFKLATPEGpNjP,2382
GrqSvzj6odvUV2af1Ckrt4pie5cW2UK2nnfXxqBeyMJb,2384
35Prh4oHDKgx5UuaU1DLJWTTrYRP6GDzjA9Tu9f63R2z,2383
6R4uFGAccnhXUmZx4gjbfz4EMpK3MWYnFZm6Yfgt2Sog,2376
Ed1Tq4xJLrCeapH3H5vtjWKTuK2U369r5dsN1crTp6Cr,2382
55BjZaFv2hKWRAMCxAFRBJrpEkFSk4grTthyXmGLxf3d,2379
48FHRQKU4X6tcFnTNqhwpsam9m8WqoKTwTzcTkjU4nWj,2385
HGCj1fQUpBQ2c4zhD3XXKLYgzQnsja9iu1Lr3gcN7A2F,2389
7iNPNS2oNxwWVtW5FioGjGA74Vp16ymLhPJTwHuLeznZ,2379
3a5vRMFEhXw33Po86otNpR9jpcKLYZzUBW582rRqoxaa,2383
By38BGGoV6LPEUhSLz614xzwWo3z3fdxBdcrXEr5WD1Q,2386
GFr5VkmPPN8sRU6jrEowzfbGrNtFnVaVogkWeNdSkko6,2386
DKc25eGf7ZmgYn5WTKoLVazr2sXZ1vhJYUPaNsSc8Mq9,2379
GjdYgFRuyR1kH5PWtTv3GYCDRso5w8QeE2XvkDKUhZHm,2386
